id,lang,arabic,translation,category,reference,grade
10650,es,عن معاوية بن الحَكم السُّلَمي رضي الله عنه قال: بَيْنَا أنا أُصلِّي مع رسول الله صلى الله عليه وسلم ، إذ عَطَس رجُل من القوم، فقلت: يَرْحَمُكَ الله، فَرَمَانِي القوم بأبْصَارهم، فقلت: وَاثُكْلَ أُمِّيَاهْ، ما شَأنُكُم تنظرون إليَّ؟، فجعلوا يضربون بأيْدِيهم على أفْخَاذِهم، فلما رأيتهم يُصَمِّتُونَنِي لكنِّي سَكَتُّ، فلما صلَّى رسول الله صلى الله عليه وسلم ، فَبِأَبِي هو وأمِّي، ما رأيت معَلِّما قَبْلَه ولا بَعده أحْسَن تَعليما منه، فوالله، ما كَهَرَنِي وَلَا ضَرَبني وَلَا شَتَمَنِي، قال: «إن هذه الصلاة لا يَصلح فيها شيء من كلام الناس، إنما هو التَّسبيح والتَّكبير وقراءة القرآن»، أو كما قال رسول الله صلى الله عليه وسلم قلت: يا رسول الله، إنِّي حديث عَهد بِجَاهلية، وقد جاء الله بالإسلام، وإن مِنَّا رجَالا يَأتون الكُهَّان، قال: «فلا تَأْتِهِم» قال: ومِنَّا رجَال يَتَطَيَّرُونَ، قال: ذَاك شَيء يَجِدونه في صُدورهم، فلا يَصُدَّنَّهُمْ -قال ابن الصَّبَّاحِ: فلا يَصُدَّنَّكُم- قال قلت: ومِنَّا رجال يَخُطُّونَ، قال: «كان نَبِي من الأنبياء يَخُطُّ، فمن وافق خَطَه فَذَاك»، قال: وكانت لي جَارية تَرعى غَنَما لي قِبَل أُحُدٍ والْجَوَّانِيَّةِ، فَاطَّلَعْتُ ذات يوم فإذا الذِّيب قد ذهب بِشَاة من غَنَمِهَا، وأنا رجُلٌ من بَني آدم، آسَف كما يَأْسَفُونَ؛ لكني صَكَكْتُهَا صَكَّة، فَأَتَيْت رسول الله صلى الله عليه وسلم فَعظَّم ذلك عليَّ، قلت: يا رسول الله أفلا أُعْتِقُهَا؟ قال: «ائْتِنِي بها»، فَأَتَيْتُهُ بها، فقال لها: «أَيْن الله؟» قالت: في السَّماء، قال: «من أنا؟»، قالت: أنت رسول الله، قال: «أَعْتِقْهَا، فَإِنها مُؤْمِنَةٌ».,"Narró Mu’awia Ibn Al-Hakam As-Sulami, que Al-lah esté complacido de él: “Recé con el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, de repente un hombre del pueblo estornudó, y le dije: ‘Que Al-lah tenga misericordia de ti’; entonces las personas comenzaron a verme de forma agresiva, y les dije: ‘¿Que les sucede por qué me miran así?’ Entonces comenzaron a golpear sus manos contra sus muslos indicándome que me callara; así que me callé. Después de que rezó el Mensajero de Al-lah, daría en rescate a mi madre y padre por él (una expresión que la usaban los árabes para mostrar respeto y amor hacia el Mensajero de Al-lah), juro que nunca he visto un mejor maestro que él, no me regañó, no me insultó ni reprendió, sino que el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, dijo: “Durante la oración no está permitido hablar, (la oración) sólo consiste en glorificar a Al-lah, declarar Su Grandeza y recitar el Corán”. O como dijo el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, dije: ‘Mensajero de Al-lah, soy muy próxima al Yahilia (es decir nuevo en el Islam), y Al-lah me ha guiado hacia el Islam, hay entre nosotros personas quienes visitan a los oráculos’. Y él dijo: “No acudas a ellos”. Y dije: ‘Hay personas de entre nosotros que creen en los agüeros’. Y el Mensajero dijo: “Eso es una costumbre arraigada en sus corazones, pero que no influye en la decisión”. Y dijo Ibn As-Sabah: ‘Que no les influye’. Y dijo Mu’awia: ‘También los hay que echan suertes trazando líneas en la arena’. Y el Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, dijo: “Hubo un profeta que lo hacía y quien estaba de acuerdo con el trazo decía que era correcto”. Dijo Mu’awia: ‘Tenía a mi cargo una esclava que pastaba mi ganado cerca de la montaña de Uhud y al Yauaniah (en las afueras de La Medina). Cierto día inspeccioné el ganado, y encontré que un lobo había matado una de las ovejas. Como soy un ser humano, me enfurecí y golpeé a la esclava, por su falta de atención. Más tarde fui a ver al Mensajero de Al-lah, que la paz y las bendiciones de Al-lah sean con él, quien me reprendió por mi comportamiento. Le dije: ‘Mensajero de Al-lah! ¿Debo dejarla en libertad?’ Respondió: “Tráela ante mí”. El Mensajero de Al-lah le preguntó a la esclava: “¿Dónde está Al-lah? Respondió Ella: ‘En el cielo’. Inquirió él: “¿Quién soy yo?” Respondió la esclava: ‘Tu eres el Mensajero de Al-lah’. Y dijo el Mensajero de Al-lah, dirigiéndose a Mu’awia: “Libérala; ella es creyente”.","durante la oración no está permitido hablar, (la oración) sólo consiste en gl...",Registrado por Muslim,Sahih
10650,en,,,,,
10650,ar,,,,,
10652,es,عن أبي هريرة رضي الله عنه مرفوعًا: «التَّسْبِيحُ للرجال، والتَّصْفِيق للنساء».,"Narró Abu Huraira, Al-lah esté complacido con él, que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él, dijo: “Decir Glorificado sea Al-lah (Subhana Al-lah) es para los hombres (durante la oración) y aplaudir para las mujeres”.",decir glorificado sea al-lah (subhana al-lah durante la oración) es para los ...,Registrado por Al-Bujari y Muslim,Sahih
10652,en,,,,,
10652,ar,,,,,
10653,es,عن عبد الله بن الشِّخِير رضي الله عنه قال: «رأيت رسول الله صلى الله عليه وسلم يُصَلِّي، وفي صَدره أَزِيزٌ كَأَزِيزِ الرَّحَى من البُكَاءِ صلى الله عليه وسلم ».,"Narró Abdullah Ibn As Shikhir -Al-lah este complacido con él-: Vi al Mensajero de Al-lah -la paz y las bendiciones sean con él- rezando y un sonido salía de su pecho como las burbujas de una olla, era porque lloraba.",vi al mensajero de al-lah -la paz y las bendiciones sean con él- rezando y un...,Registrado por An-nsaa'i - Registrado por Abu-Dawud - Registrado por Ahmad,Sahih
10653,en,,,,,
10653,ar,,,,,
10655,es,"عن عبد الله بن عمر رضي الله عنهما قال: «خرج رسول الله صلى الله عليه وسلم إلى قُبَاءَ يُصَلِّي فيه»، قال: «فَجَاءَتْه الأنصار، فَسَلَّمُوا عليه وهو يُصلِّي»، قال: "" فقلت لبِلاَل: كيف رأَيْت رسول الله صلى الله عليه وسلم يَرُدُّ عليهم حِين كانوا يُسَلِّمُونَ عليه وهو يُصلِّي؟ ""، قال: يقول هَكَذا، وبَسَطَ كفَّه، وجعل بطنه أسفل، وجعل ظَهْرَه إلى فوْق.","Narró Abdullah Ibn Omar, Al-lah este complacido con él, que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- salió hacia la mezquita de Qubá para rezar. Dijo: “Los auxiliares (ansar) acudieron a verlo y lo saludaron mientras rezaba” Dijo: “Le pregunté a Bilal: ‘¿cómo viste la forma en que el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- les devolvió el saludo estando en pleno rezo?’ Dijo: “Hizo así extendiendo la mano”: con la mano extendida, dejó la palma en la parte inferior y el dorso en la parte superior.","vi al mensajero de al-lah, que la paz y las bendiciones de al-lah sean con él...",Registrado por Al-Tirmidhi - Registrado por Abu-Dawud - Registrado por Ahmad,Sahih
10655,en,,,,,
10655,ar,,,,,
10656,es,عن أبي قتادة الأنصاري رضي الله عنه ، قال: «رأيتُ النبيَّ صلى الله عليه وسلم يَؤُمُّ الناس وأُمَامَة بِنْت أَبِي العَاصِ وهي ابنةُ زينب بنتِ النبي صلى الله عليه وسلم على عاتِقِه، فإذا ركَع وضَعها، وإذا رفَع مِن السُّجُود أعَادَها».,"Narró Abu Qatada Al-Ansari -Al-lah esté complacido con él-: “Vi al Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- dirigiendo la oración en grupo al tiempo que portaba sobre sus hombros a su nieta, Umama Bint Abu Al-As, la hija de Zainab, hija a su vez del Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él-. Cuando se prostraba, la dejaba en el suelo y cuando se ponía de pie, la volvía a subir a sus hombros”.",vi al mensajero de al-lah -la paz y las bendiciones de al-lah sean con él- di...,Registrado por Al-Bujari y Muslim,Sahih
10656,en,,,,,
10656,ar,,,,,
10657,es,عن أبي هريرة رضي الله عنه قال: قال رسول الله صلى الله عليه وسلم : «اقتلوا الأسودَين في الصلاة: الحيَّة، والعقرب».,"Narró Abû Huraira, Al-lah este complacido con él, que El Mensajero de Alah -la paz y las bendiciones sean con él-dijo: “Dad muerte a los dos peligros negros durante la oración, la serpiente y el escorpión”.","dad muerte a los dos peligros negros durante la oración, la serpiente y el es...",Registrado por Ibn Mayah - Registrado por Al-Tirmidhi - Registrado por An-nsaa'i - Registrado por Abu-Dawud - Registrado por Ahmad - Registrado por Ad-darimi,Sahih
10657,en,,,,,
10657,ar,,,,,
10659,es,عن أبي بكرة نُفيع بن الحارث الثقفي رضي الله عنه عن النبي صلى الله عليه وسلم أنه رَخَّصَ للمسَافر ثلاثةَ أيَّام ولَيَالِيهنَّ، وللمُقِيم يوما وليلة، إذا تطَهَّر فَلَبِسَ خُفَّيه: أَن يَمسَحَ عليهما.,Narró Abu Bakra Nufai Ibn Al Hariz Az Zaqafi -Al-lah esté complacido con él-: El profeta -la paz y las bendiciones sean con él- le permitió al viajero tres días con sus noches y al residente un día y una noche que pase la mano húmeda sobre los calcetines (en vez de sacarlos y lavar los pies al momento de realizar la ablución menor) siempre y cuando se los haya puesto estando purificado.,el profeta -la paz y las bendiciones sean con él- le permitió al viajero tres...,Registrado por Ibn Mayah - Registrado por Ad-Daraqutni,Hasan
10659,en,,,,,
10659,ar,,,,,
10706,es,عن عبدالله بن عمر رضي الله عنهما أن بلالا أذَّنَ قبل طلوع الفجر، فأمره النبي صلى الله عليه وسلم أن يرجع فينادي: «ألا إن العبد قد نام، ألا إن العبد قد نام».,"Abdallah Ibn Umar -Al-lah esté complacido con ambos- narró que Bilal llamó a la oración del alba antes del amanecer, y el Mensajero de Al-lah -la paz y las bendiciones de Al-lah sean con él- le ordenó volver a llamar deciendo: “Por cierto que el siervo está dormido, Por cierto que el siervo está dormido”.","bilal llamó a la oración del alba antes del amanecer, y el mensajero de al-la...",Registrado por Abu-Dawud,Sahih
10706,en,,,,,
10706,ar,,,,,
10834,es,عن عمر بن الخطاب رضي الله عنه قال: سمعتُ هشامَ بن حَكِيم يَقْرَأ سورةَ الفُرقان في حياة رسول الله صلى الله عليه وسلم ، فاسْتَمَعْتُ لقراءته، فإذا هو يقْرَؤها على حروف كثيرةٍ لم يُقْرِئْنِيها رسولُ الله صلى الله عليه وسلم كذلك، فكِدْتُ أُساوِرُه في الصلاة، فانتظرتُه حتى سَلَّم، ثم لَبَّبْتُه بِرِدائِه أو بِرِدائي، فقلتُ: مَنْ أقرأكَ هذه السورةَ؟ قال: أَقْرَأنيها رسولُ الله صلى الله عليه وسلم ، قلتُ له: كذبتَ، فواللهِ إنَّ رسولَ الله صلى الله عليه وسلم أَقْرأَني هذه السورةَ التي سمعتُك تَقْرَؤُها، فانطلقتُ أقودُه إلى رسول الله صلى الله عليه وسلم فقلتُ: يا رسول الله، إنِّي سمعتُ هذا يقرَأ بسورة الفُرْقان على حروف لم تُقْرِئنيها، وأنت أقرأْتَنِي سورةَ الفُرقان، فقال رسول الله صلى الله عليه وسلم : «أَرْسِلْه يا عمر، اقرأْ يا هشام» فقَرَأ عليه القراءةَ التي سمعتُه يقرؤها، قال رسول الله صلى الله عليه وسلم : «هكذا أُنْزِلت» ثم قال رسول الله صلى الله عليه وسلم : «اقرأْ يا عمر» فقرأتُ، فقال: «هكذا أُنْزِلَت» ثم قال: «إنَّ هذا القرآنَ أُنْزِل على سبعة أحْرُف، فاقرءوا ما تيسَّر منه».,"Omar ibn al-Jattāb (que Al-láh esté complacido con él) informó: Escuché a Hishām ibn Hakīm recitar Sūrat al-Furqān durante la vida del Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él). Escuché su recitación y noté que la recitaba de muchas formas que el Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) no me había enseñado. Así que estuve a punto de saltar sobre él durante la oración, pero esperé hasta que terminara la oración, entonces lo agarré por su prenda superior o por la mía y le pregunté: ""¿Quién te enseñó a recitar esta Sūrah?"" Él respondió: ""El Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) me enseñó a recitarlo"". Entonces le dije: ""¡Has dicho una mentira! Por Al-láh, el Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) me enseñó esta Sūrah que te he oído recitar"". Así que partí, llevándolo al Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él). Dije: ""¡Oh, Mensajero de Al-láh! Escuché a este hombre recitar Sūrat al-Furqān de una manera que no me has enseñado, y tú me enseñaste a recitarlo"". Sobre eso, el Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) dijo: ""¡Oh Omar, déjalo ir! Recita, oh Hishām"". Así que Hishām recitó ante él de la forma en que yo le había oído recitar. el Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) dijo: ""Se reveló así"". Entonces el Mensajero de Al-láh (que la paz y las bendiciones de Al-láh sean con él) dijo: ""¡Recita, Oh Omar! "" Así que lo recité. El Profeta (la paz y las bendiciones de Al-láh sean con él) dijo: ""Se reveló así"". Y luego añadió: ""De hecho, este Corán ha sido revelado de siete formas diferentes, así que recítalo de la forma que te resulte más fácil.","""de hecho, este corán ha sido revelado de siete formas diferentes, así que re...",Registrado por Al-Bujari y Muslim,Sahih
10834,en,,,,,
10834,ar,,,,,
10838,es,عن عبد العزيز بن رُفَيع، قال: دخلتُ أنا وشَدَّاد بن مَعْقِل، على ابن عباس رضي الله عنهما ، فقال له شَدَّاد بن مَعْقِل: أَتَرَكَ النبيُّ صلى الله عليه وسلم مِن شيء؟ قال: «ما تَرَكَ إلَّا ما بيْن الدَّفَّتَيْن» قال: ودَخَلْنا على محمد ابن الحَنَفِيَّة، فسألناه، فقال: «ما تَرَكَ إلَّا ما بيْن الدَّفَّتَيْن».,"Desde Abdul Aziz ibnu Rufai, dijo: hemos visitado Chadad ibnu Ma'aqal y yo, a Ibnu Abas- que Al-láh esté complacido con ellos- fue cuando Chadad le dijo: ""¿Acaso el profeta -que la paz y las bendiciones de Al-láh sean con él- ha dejado algún libro? dijo: solo lo que está entre estas dos páginas."" dijo: Y visitamos a Muhammad ibnu Al Hanafiya, le preguntamos y respondió: ""solo lo que está entre estas dos páginas"".",le preguntaron a ibnu abas y a muhammad ibnu al-hanafiya: ¿acaso el profeta -...,Registrado por Al-Bujari,Sahih
10838,en,,,,,
10838,ar,,,,,
10840,es,عن عائشة أُمِّ المؤمنين رضي الله عنها أنَّ الحارثَ بن هشام رضي الله عنه سأل رسولَ الله صلى الله عليه وسلم فقال: يا رسولَ الله، كيف يأْتِيكَ الوَحْيُ؟ فقال رسول الله صلى الله عليه وسلم : «أحْيانًا يَأْتِيني مِثْلَ صَلْصَلَة الجَرَس، وهو أَشدُّه عليَّ، فيَفْصِمُ عنِّي وقد وَعَيْتُ عنه ما قال، وأحيانًا يتمثَّلُ لي المَلَكُ رَجُلًا فيُكَلِّمُني فأَعِي ما يقول». قالت عائشة رضي الله عنها : ولقد رأيتُه ينزِل عليه الوَحْيُ في اليومِ الشديدِ البرْدِ، فيَفْصِمُ عنه وإنَّ جَبِينَه لَيَتَفَصَّدُ عَرَقًا.,"Desde ‘Ā'isha la madre de los creyentes- que Al-láh esté complacido con ella- narró que Al Hariz ibn Hicham- que Al-láh esté complacido con él- preguntó al mensajero de Al-láh -que la paz y las bendiciones de Al-láh sean con él- diciendo: ¡Oh mensajero de Al-láh! ¿Cómo recibes la revelación divina? el mensajero -que la paz y las bendiciones de Al-láh sean con él- le respondió: ""A veces recibo la revelación escuchando una voz muy fuerte lo cual es muy duro para mí, y cuando se termina entiendo todo lo que ha dicho, otras veces me viene el ángel en postura de un hombre y me habla y entiendo todo lo que me dijo"" añadió Aisha- que Al-láh esté complacido con ella-: lo he visto cuando al recibir la revelación con una frente sudorosa aunque hacia mucho frío.","a veces recibo la revelación escuchando una voz muy fuerte, y esto es muy dur...",Registrado por Al-Bujari y Muslim,Sahih
